what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1411602184387
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1411602184387
java.vm.version,sysinfo,,,"23.25-b01",1411602184387
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1411602184390
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1411602186530
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1411602186541
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1411602188726
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1411602189374
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1411602189388
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602197110
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1411602197322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602209411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602211629
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1411602216155
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1411602216156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602224258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602250628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602257027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602272635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602274377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602275470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602289319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602356701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602363694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602373935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602376488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602384594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602389852
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602391072
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1411602391375
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1411602391376
